asset,strategy,interval,score_th,trail,tp,hold,rule_name,IS_n,IS_win%,IS_mean%,IS_MDD%,IS_Sharpe,IS_PF,OOS_n,OOS_win%,OOS_mean%,OOS_MDD%,OOS_Sharpe,OOS_PF,Sharpe_decay
kr,trend_pullback,1d,60,0.2,,60,trail20_TPoff_hold60,10556,49.1,5.63,-100.0,10.26,1.91,7448,54.0,11.16,-100.0,12.44,3.01,0.212
kr,trend_pullback,1d,60,0.25,0.2,60,trail25_TP20_hold60,10556,54.9,4.11,-100.0,11.53,1.68,7448,63.6,8.12,-99.9,22.08,2.62,0.915
kr,trend_pullback,1d,60,0.25,0.25,60,trail25_TP25_hold60,10556,53.0,4.31,-100.0,11.38,1.7,7448,61.5,8.95,-99.9,22.81,2.72,1.004
kr,trend_pullback,1d,60,0.25,0.3,60,trail25_TP30_hold60,10556,52.1,4.66,-100.0,11.64,1.75,7448,59.6,9.57,-100.0,23.05,2.79,0.98
kr,trend_pullback,1d,60,0.25,0.4,60,trail25_TP40_hold60,10556,51.4,5.09,-100.0,11.8,1.82,7448,57.8,10.37,-100.0,22.98,2.92,0.947
kr,trend_pullback,1d,60,0.25,0.5,60,trail25_TP50_hold60,10556,51.4,5.42,-100.0,11.81,1.87,7448,57.6,10.97,-100.0,22.78,3.03,0.929
kr,trend_pullback,1d,60,0.25,,60,trail25_TPoff_hold60,10556,51.4,6.1,-100.0,10.78,1.98,7448,57.5,14.3,-100.0,12.6,3.64,0.169
kr,trend_pullback,1d,60,0.3,0.2,60,trail30_TP20_hold60,10556,55.5,4.37,-100.0,12.24,1.75,7448,66.0,9.04,-99.7,24.85,3.0,1.03
kr,trend_pullback,1d,60,0.3,0.25,60,trail30_TP25_hold60,10556,53.7,4.6,-100.0,12.11,1.77,7448,64.3,10.0,-99.6,25.74,3.13,1.126
kr,trend_pullback,1d,60,0.3,0.3,60,trail30_TP30_hold60,10556,53.1,4.97,-100.0,12.38,1.82,7448,62.9,10.74,-99.8,26.07,3.23,1.106
kr,trend_pullback,1d,60,0.3,0.4,60,trail30_TP40_hold60,10556,52.4,5.41,-100.0,12.48,1.89,7448,61.4,11.72,-99.9,26.02,3.38,1.085
kr,trend_pullback,1d,60,0.3,0.5,60,trail30_TP50_hold60,10556,52.1,5.72,-100.0,12.41,1.94,7448,60.7,12.46,-100.0,25.81,3.52,1.08
kr,trend_pullback,1d,60,0.3,,60,trail30_TPoff_hold60,10556,52.1,6.53,-100.0,11.38,2.07,7448,60.6,16.58,,14.26,4.35,0.253
kr,trend_pullback,1d,60,0.1,0.2,120,trail10_TP20_hold120,10556,42.7,2.49,-100.0,8.09,1.5,7448,48.9,4.96,-99.8,14.92,2.16,0.844
kr,trend_pullback,1d,60,0.1,0.25,120,trail10_TP25_hold120,10556,42.7,2.6,-100.0,8.04,1.53,7448,48.7,5.42,-99.7,15.53,2.27,0.932
kr,trend_pullback,1d,60,0.1,0.3,120,trail10_TP30_hold120,10556,42.7,2.8,-100.0,8.22,1.56,7448,48.6,5.82,-99.6,15.96,2.36,0.942
kr,trend_pullback,1d,60,0.1,0.4,120,trail10_TP40_hold120,10556,42.7,3.0,-100.0,8.32,1.6,7448,48.5,6.23,-99.8,16.11,2.46,0.936
kr,trend_pullback,1d,60,0.1,0.5,120,trail10_TP50_hold120,10556,42.7,3.22,-100.0,8.43,1.65,7448,48.5,6.63,-99.7,16.3,2.55,0.934
kr,trend_pullback,1d,60,0.1,,120,trail10_TPoff_hold120,10556,42.7,3.48,-100.0,8.08,1.7,7448,48.5,7.22,-99.8,15.47,2.69,0.915
kr,trend_pullback,1d,60,0.15,0.2,120,trail15_TP20_hold120,10556,46.6,4.13,-100.0,11.47,1.67,7448,52.5,6.71,-99.9,18.39,2.25,0.603
kr,trend_pullback,1d,60,0.15,0.25,120,trail15_TP25_hold120,10556,45.8,4.52,-100.0,11.66,1.73,7448,51.1,7.48,-99.9,19.25,2.38,0.651
kr,trend_pullback,1d,60,0.15,0.3,120,trail15_TP30_hold120,10556,45.7,4.94,-100.0,11.97,1.8,7448,50.6,8.06,-100.0,19.64,2.49,0.641
kr,trend_pullback,1d,60,0.15,0.4,120,trail15_TP40_hold120,10556,45.7,5.47,-100.0,12.17,1.89,7448,50.2,8.64,-100.0,19.48,2.59,0.601
kr,trend_pullback,1d,60,0.15,0.5,120,trail15_TP50_hold120,10556,45.7,5.94,-100.0,12.27,1.96,7448,50.2,9.17,-100.0,19.42,2.69,0.583
kr,trend_pullback,1d,60,0.15,,120,trail15_TPoff_hold120,10556,45.6,6.74,-100.0,11.36,2.09,7448,50.2,10.34,-100.0,14.38,2.9,0.266
kr,trend_pullback,1d,60,0.2,0.2,120,trail20_TP20_hold120,10556,55.2,5.28,-100.0,13.46,1.77,7448,61.3,8.36,-99.9,21.99,2.47,0.634
kr,trend_pullback,1d,60,0.2,0.25,120,trail20_TP25_hold120,10556,50.4,5.77,-100.0,13.58,1.82,7448,57.1,9.28,-100.0,22.75,2.57,0.675
kr,trend_pullback,1d,60,0.2,0.3,120,trail20_TP30_hold120,10556,48.7,6.39,-100.0,14.03,1.9,7448,54.1,9.85,-100.0,22.68,2.64,0.617
kr,trend_pullback,1d,60,0.2,0.4,120,trail20_TP40_hold120,10556,48.5,7.26,-100.0,14.4,2.02,7448,53.0,10.8,-100.0,22.57,2.79,0.567
kr,trend_pullback,1d,60,0.2,0.5,120,trail20_TP50_hold120,10556,48.4,7.83,-100.0,14.38,2.1,7448,52.8,11.58,-100.0,22.46,2.92,0.562
kr,trend_pullback,1d,60,0.2,,120,trail20_TPoff_hold120,10556,48.4,9.87,-100.0,13.11,2.39,7448,52.8,14.27,-100.0,14.56,3.36,0.111
kr,trend_pullback,1d,60,0.25,0.2,120,trail25_TP20_hold120,10556,60.3,5.97,-100.0,14.53,1.84,7448,67.7,9.99,-100.0,25.9,2.84,0.783
kr,trend_pullback,1d,60,0.25,0.25,120,trail25_TP25_hold120,10556,56.7,6.69,-100.0,14.98,1.9,7448,64.5,11.21,-100.0,26.95,2.96,0.799
kr,trend_pullback,1d,60,0.25,0.3,120,trail25_TP30_hold120,10556,54.5,7.52,-100.0,15.67,2.0,7448,61.4,12.13,-100.0,27.2,3.04,0.736
kr,trend_pullback,1d,60,0.25,0.4,120,trail25_TP40_hold120,10556,52.4,8.55,-100.0,16.05,2.13,7448,58.3,13.58,,27.33,3.25,0.703
kr,trend_pullback,1d,60,0.25,0.5,120,trail25_TP50_hold120,10556,52.3,9.26,-100.0,16.03,2.22,7448,57.9,14.9,,27.41,3.46,0.71
kr,trend_pullback,1d,60,0.25,,120,trail25_TPoff_hold120,10556,52.2,11.46,-100.0,14.38,2.51,7448,57.8,22.46,,15.25,4.71,0.061
kr,trend_pullback,1d,60,0.3,0.2,120,trail30_TP20_hold120,10556,62.3,6.39,-100.0,15.27,1.91,7448,72.0,11.52,-100.0,30.15,3.39,0.974
kr,trend_pullback,1d,60,0.3,0.25,120,trail30_TP25_hold120,10556,59.3,7.21,-100.0,15.79,1.98,7448,69.7,13.13,,31.74,3.57,1.01
kr,trend_pullback,1d,60,0.3,0.3,120,trail30_TP30_hold120,10556,57.7,8.11,-100.0,16.52,2.07,7448,67.7,14.47,,32.52,3.72,0.969
kr,trend_pullback,1d,60,0.3,0.4,120,trail30_TP40_hold120,10556,55.3,9.21,-100.0,16.87,2.19,7448,64.7,16.58,,33.04,3.98,0.959
kr,trend_pullback,1d,60,0.3,0.5,120,trail30_TP50_hold120,10556,54.1,9.94,-100.0,16.77,2.28,7448,63.3,18.43,,33.27,4.29,0.984
kr,trend_pullback,1d,60,0.3,,120,trail30_TPoff_hold120,10556,54.0,12.64,-100.0,15.21,2.63,7448,63.2,29.78,,19.23,6.32,0.264
kr,trend_pullback,1d,60,0.1,0.2,252,trail10_TP20_hold252,10556,43.2,2.53,-100.0,7.87,1.5,7448,49.7,5.47,-99.2,16.71,2.39,1.123
kr,trend_pullback,1d,60,0.1,0.25,252,trail10_TP25_hold252,10556,43.2,2.65,-100.0,7.86,1.52,7448,49.5,5.97,-99.3,17.3,2.51,1.201
kr,trend_pullback,1d,60,0.1,0.3,252,trail10_TP30_hold252,10556,43.2,2.83,-100.0,8.03,1.56,7448,49.4,6.4,-99.4,17.7,2.62,1.204
kr,trend_pullback,1d,60,0.1,0.4,252,trail10_TP40_hold252,10556,43.2,3.06,-100.0,8.18,1.6,7448,49.3,6.84,-99.4,17.77,2.73,1.172
kr,trend_pullback,1d,60,0.1,0.5,252,trail10_TP50_hold252,10556,43.2,3.3,-100.0,8.33,1.65,7448,49.3,7.24,-99.4,17.87,2.83,1.145
kr,trend_pullback,1d,60,0.1,,252,trail10_TPoff_hold252,10556,43.2,3.55,-100.0,8.01,1.7,7448,49.3,7.78,-99.4,16.74,2.97,1.09
kr,trend_pullback,1d,60,0.15,0.2,252,trail15_TP20_hold252,10556,46.5,4.35,-100.0,11.57,1.68,7448,53.2,7.32,-99.7,20.27,2.44,0.752
kr,trend_pullback,1d,60,0.15,0.25,252,trail15_TP25_hold252,10556,45.6,4.83,-100.0,11.92,1.76,7448,51.7,8.14,-99.9,21.09,2.59,0.769
kr,trend_pullback,1d,60,0.15,0.3,252,trail15_TP30_hold252,10556,45.6,5.32,-100.0,12.32,1.83,7448,51.3,8.79,-99.9,21.49,2.71,0.744
kr,trend_pullback,1d,60,0.15,0.4,252,trail15_TP40_hold252,10556,45.5,6.0,-100.0,12.64,1.94,7448,50.9,9.49,-99.9,21.29,2.84,0.684
kr,trend_pullback,1d,60,0.15,0.5,252,trail15_TP50_hold252,10556,45.5,6.55,-100.0,12.76,2.02,7448,50.9,10.07,-99.9,21.12,2.95,0.655
kr,trend_pullback,1d,60,0.15,,252,trail15_TPoff_hold252,10556,45.5,7.82,-100.0,11.69,2.22,7448,50.9,11.3,-99.9,15.34,3.19,0.312
kr,trend_pullback,1d,60,0.2,0.2,252,trail20_TP20_hold252,10556,55.5,5.74,-100.0,13.76,1.77,7448,62.4,9.15,-99.9,24.18,2.66,0.757
kr,trend_pullback,1d,60,0.2,0.25,252,trail20_TP25_hold252,10556,49.3,6.42,-100.0,14.12,1.84,7448,57.5,10.15,-99.9,24.86,2.76,0.761
kr,trend_pullback,1d,60,0.2,0.3,252,trail20_TP30_hold252,10556,46.9,7.25,-100.0,14.79,1.94,7448,54.2,10.86,-100.0,24.83,2.85,0.679
kr,trend_pullback,1d,60,0.2,0.4,252,trail20_TP40_hold252,10556,46.6,8.65,-100.0,15.68,2.12,7448,53.0,12.11,-100.0,24.83,3.05,0.584
kr,trend_pullback,1d,60,0.2,0.5,252,trail20_TP50_hold252,10556,46.5,9.63,-100.0,15.9,2.25,7448,52.8,13.0,-100.0,24.55,3.2,0.544
kr,trend_pullback,1d,60,0.2,,252,trail20_TPoff_hold252,10556,46.5,13.44,-100.0,14.3,2.74,7448,52.8,16.12,-100.0,15.81,3.73,0.106
kr,trend_pullback,1d,60,0.25,0.2,252,trail25_TP20_hold252,10556,61.8,6.49,-100.0,14.52,1.8,7448,70.4,11.3,-100.0,29.36,3.16,1.022
kr,trend_pullback,1d,60,0.25,0.25,252,trail25_TP25_hold252,10556,56.9,7.48,-100.0,15.27,1.87,7448,66.6,12.79,,30.55,3.28,1.001
kr,trend_pullback,1d,60,0.25,0.3,252,trail25_TP30_hold252,10556,53.3,8.69,-100.0,16.35,1.99,7448,62.7,14.05,,31.02,3.39,0.897
kr,trend_pullback,1d,60,0.25,0.4,252,trail25_TP40_hold252,10556,49.7,10.53,-100.0,17.46,2.18,7448,58.6,16.15,,31.37,3.68,0.797
kr,trend_pullback,1d,60,0.25,0.5,252,trail25_TP50_hold252,10556,49.5,11.82,-100.0,17.74,2.33,7448,58.2,18.0,,31.51,3.98,0.776
kr,trend_pullback,1d,60,0.25,,252,trail25_TPoff_hold252,10556,49.5,17.96,,14.95,3.01,7448,58.1,31.81,,17.97,6.27,0.202
kr,trend_pullback,1d,60,0.3,0.2,252,trail30_TP20_hold252,10556,65.3,6.77,-100.0,14.41,1.79,7448,76.4,13.45,,35.5,4.01,1.464
kr,trend_pullback,1d,60,0.3,0.25,252,trail30_TP25_hold252,10556,60.9,7.86,-100.0,15.24,1.85,7448,73.6,15.41,,37.24,4.17,1.444
kr,trend_pullback,1d,60,0.3,0.3,252,trail30_TP30_hold252,10556,57.6,9.06,-100.0,16.19,1.94,7448,71.0,17.24,,38.31,4.34,1.366
kr,trend_pullback,1d,60,0.3,0.4,252,trail30_TP40_hold252,10556,52.2,10.85,-100.0,17.06,2.08,7448,67.1,20.38,,39.37,4.72,1.308
kr,trend_pullback,1d,60,0.3,0.5,252,trail30_TP50_hold252,10556,49.5,12.2,-100.0,17.34,2.21,7448,65.1,23.12,,39.73,5.18,1.291
kr,trend_pullback,1d,60,0.3,,252,trail30_TPoff_hold252,10556,49.2,19.5,,15.06,2.93,7448,64.9,54.76,,19.54,10.9,0.297
